"","date","demand","coal","nuclear","ccgt","wind","pumped","hydro","total_other"
"2544",2018-05-13,25099.1805555556,76.34375,6799.05555555556,11338.0381944444,947.138888888889,188.798611111111,360.159722222222,8813.07493056597
"2545",2018-05-14,27884.65625,467.895833333333,6795.96180555556,12590.1631944444,3246.66666666667,252.53125,321.291666666667,7372.49704861458
"2546",2018-05-15,28439.46875,614.850694444444,6787.08333333333,13062.5104166667,3135.05555555556,229.920138888889,328.885416666667,8122.36814238194
"2547",2018-05-16,29395.9340277778,558.722222222222,6706.91666666667,12853.6875,4733.16319444444,245.045138888889,221.5625,5509.48400346181
"2548",2018-05-17,28857.9166666667,418.607638888889,6387.42708333333,14273.15625,2420.67013888889,260.972222222222,208.104166666667,6953.79725693403
"2549",2018-05-18,28783.2118055556,26.8090277777778,5947.20833333333,16440.9965277778,674.548611111111,220.472222222222,279.079861111111,7441.77756942014
"2550",2018-05-19,24361.03125,129.0625,5980.91666666667,11151.0902777778,1994.50347222222,240.416666666667,285.486111111111,9266.25635417361
"2551",2018-05-20,23304.1736111111,26.3055555555556,5979.63194444444,8988.87847222222,3001.25694444444,251.069444444444,222.836805555556,10397.3878472187
"2552",2018-05-21,28323.0173611111,390.298611111111,6076.78125,14421.6701388889,1899.33333333333,237.138888888889,247.895833333333,8385.9310833507
"2553",2018-05-22,27108.4409722222,99.0451388888889,5901.71180555556,11965.5173611111,4040.97569444444,195.152777777778,203.885416666667,8609.70737849653
"2554",2018-05-23,27735.9583333333,141.3125,6150.68402777778,12328.2777777778,3251.81597222222,258.829861111111,213.013888888889,7990.79114587847
"2555",2018-05-24,29322.9861111111,89.6701388888889,6174.78472222222,14940.3368055556,2110.03472222222,290.128472222222,225.284722222222,6369.91680552778
"2556",2018-05-25,29084.9791666667,214.982638888889,6351.57638888889,14016.9513888889,2463.06597222222,233.239583333333,188.142361111111,7807.79140969444
"2557",2018-05-26,23568.7604166667,349.086805555556,6479.83680555556,6817.15972222222,4557.12152777778,203.690972222222,168.958333333333,8250.18803470833
"2558",2018-05-27,23400.4166666667,166.638888888889,6798.94097222222,5999.67361111111,5687.69097222222,267.222222222222,191.881944444444,7919.45702777778
"2559",2018-05-28,25279.3020833333,400.510416666667,7084.31597222222,11102.9236111111,1552.80555555556,255.086805555556,198.291666666667,6940.89307846875
"2560",2018-05-29,28611.0138888889,263.899305555556,7243.75347222222,11910.6736111111,4192.30902777778,258.152777777778,211.0625,6546.28890765278
"2561",2018-05-30,30249.9303135889,313.480836236934,7384.75958188153,16180.4111498258,1313.38675958188,335.780487804878,189.348432055749,5700.08623691289
"2562",2018-05-31,30297.5847750865,458,7675.42214532872,16547.0380622837,531.235294117647,295.39446366782,210.089965397924,5826.18571659862
"2563",2018-06-01,29374.2291666667,124.375,7705.02430555556,16165.90625,330.920138888889,258.934027777778,174.340277777778,6286.24013889583
"2564",2018-06-02,25810.0555555556,0,7637.86805555556,12406.1215277778,507.784722222222,246.486111111111,156.399305555556,7051.51070837153
"2565",2018-06-03,24506.1388888889,0,7626.32986111111,11139.1388888889,217.121527777778,277.565972222222,210.315972222222,7936.12059028819
"2566",2018-06-04,29274.5381944444,223.15625,7563.01388888889,14774.6423611111,1381.77430555556,329.902777777778,176.25,6444.60189929167
"2567",2018-06-05,29289.3263888889,430.461805555556,7641.62152777778,14201.9895833333,2120.96180555556,252.954861111111,112.642361111111,6354.09063885069
"2568",2018-06-06,28387.4166666667,78.4756944444444,7618.85416666667,14451.4722222222,1157.25347222222,283.923611111111,112.260416666667,7167.79417364236
"2569",2018-06-07,29064.4895833333,295.857638888889,7349.61111111111,15472.8993055556,946.736111111111,311.888888888889,135.979166666667,6159.85104896181
"2570",2018-06-08,29118.5208333333,274.791666666667,7346.02430555556,15478.1805555556,787.357638888889,307.763888888889,149.3125,6261.97496529514
"2571",2018-06-09,25457.3993055556,173.875,7404.87847222222,11986.7534722222,532.944444444444,241.784722222222,131.170138888889,7562.11010070486
"2572",2018-06-10,24418.4340277778,269.111111111111,7676.34375,10167.53125,770.496527777778,207.159722222222,129.201388888889,8186.42836111111
"2573",2018-06-11,27994.3229166667,225.788194444444,7786.02083333333,13155.1180555556,1823.52777777778,241.777777777778,117.045138888889,7438.75133682639
"2574",2018-06-12,29272.6561403509,336.322807017544,7661.66315789474,14643.3543859649,1561.41754385965,285.59649122807,124.722807017544,6281.08642104912
"2575",2018-06-13,27724.7291666667,486.777777777778,7523.53125,11641.2986111111,3603.28125,337.861111111111,112.725694444444,7569.66340628125
"2576",2018-06-14,26381.3472222222,151.697916666667,7183.96527777778,8185.10416666667,7566.88194444444,337.399305555556,114.479166666667,7393.25977778125
"2577",2018-06-15,27576.9826388889,176.777777777778,6875.15277777778,12459.9236111111,3195.99305555556,308.239583333333,191.208333333333,8491.04165697569
"2578",2018-06-16,24711.0972222222,113.96875,6956.43055555556,9231.5,4022.34375,227.878472222222,154.451388888889,7532.42968751389
"2579",2018-06-17,24319.1149825784,168.578397212544,6946.67595818815,8611.8362369338,4318.01393728223,293.02787456446,144.602787456446,6938.51350173868
"2580",2018-06-18,26775.3923611111,440.930555555556,6520.65625,9543.47222222222,6067.79166666667,262.75,86.9618055555556,7955.06258717708
"2581",2018-06-19,28844.125,323.201388888889,6485.63541666667,13786.1875,3822.40625,433.527777777778,224.982638888889,6642.62278127083
